100.12	11.034252718333
100.12	20.609355366667
126.383	19.99715615
126.383	16.842616483333
126.383	27.82242755
126.383	22.064176033333
126.383	25.451016501667
190.739	32.939619548333
190.739	24.499674883333
190.739	36.421995716667
190.739	34.7671744
222.417	44.043637166667
222.417	41.636105
222.417	48.709101266667
222.417	54.910318
249.479	43.481949633333
249.479	51.2845362
249.479	53.527722733333
249.479	49.498967316667
249.479	47.897563685
249.479	58.749510833333
301.135	56.09600513
301.135	67.4018755
301.135	63.397036
301.135	65.51269065
301.135	54.653338666667
301.135	59.294909233333
301.135	58.0268103
301.135	54.409244766667
301.135	53.387206333333
301.135	52.564292833333
301.135	67.0170585
329.034	80.166515
329.034	78.834415333333
329.034	92.8871655
329.034	74.846020283333
329.034	83.268572
329.034	73.964826666667
329.034	54.2139075
329.034	66.893290833333
329.034	76.2505419
329.034	109.15552716667
329.034	65.8114255
329.034	43.259990166667
329.034	58.946181
329.034	50.956240666667
329.034	48.2827135
329.034	51.484620666667
329.034	60.596529166667
329.034	54.591141266667
329.034	49.063777433333
329.034	75.189011858333
329.034	86.946576251167
329.034	73.601886583333
329.034	68.961649833333
329.034	79.8209485
329.034	66.410758833333
329.034	46.586546733333
329.034	53.885476666667
329.034	52.380317
341.997	60.592951083333
341.997	70.798622016667
341.997	76.0843798
341.997	64.940878833333
341.997	77.646795666667
341.997	43.068173833333
341.997	55.1467
341.997	59.4415235
341.997	53.911899333333
341.997	58.9080305
341.997	57.008255166667
341.997	86.8385559
341.997	64.675281083333
341.997	93.968389666667
341.997	69.857340666667
341.997	65.990354833333
341.997	74.152740116667
341.997	74.231986
341.997	80.323318333333
341.997	81.7347165
341.997	97.002303333333
341.997	72.9205615
341.997	78.768545666667
341.997	117.57723116667
341.997	56.749920666667
341.997	60.215333
341.997	56.111185166667
341.997	77.928519
341.997	73.943151833333
341.997	70.889023991667
341.997	69.5715895
341.997	77.840470266667
341.997	78.799057266667
341.997	65.595622333333
341.997	66.050697333333
341.997	67.437826333333
341.997	61.051023616667
341.997	54.068198303333
341.997	75.290786666667
341.997	78.4017155
341.997	87.056809166667
341.997	78.559531833333
341.997	90.71825
341.997	80.922165
341.997	77.513065
341.997	67.902363333333
341.997	63.126929166667
341.997	59.512137
341.997	58.437568716667
341.997	60.962698666667
341.997	59.744478166667
341.997	54.776110166667
341.997	64.266701666667
341.997	54.673231387667
341.997	49.054019166667
341.997	54.969125833333
341.997	80.248289333333
341.997	62.649166166667
341.997	61.023954716667
341.997	59.202087766667
341.997	83.388081
341.997	75.903201
351.09	92.389235833333
351.09	68.350532
351.09	80.850224333333
351.09	89.214585666667
351.09	70.428171833333
351.09	55.299451783333
351.09	59.78510415
351.09	83.713407
351.09	94.0004365
351.09	126.65774483333
351.09	99.013589833333
351.09	83.077446166667
351.09	68.6899255
351.09	60.534789666667
351.09	72.303866043333
351.09	50.755153916667
351.09	54.9034120805
351.09	63.598119333333
351.09	85.512978166667
351.09	61.0847585
351.09	78.261089
351.09	109.47408483333
351.09	92.171400666667
351.09	75.627523666667
351.09	96.869353
351.09	92.824474
351.09	94.9749575
351.09	80.881107578333
351.09	78.982135833333
351.09	97.651088183333
351.09	92.144868666667
351.09	74.266737666667
351.09	77.640392166667
351.09	62.040402133333
351.09	47.6477487
351.09	56.245124016667
351.09	59.598451166667
351.09	78.937277666667
351.09	81.170282833333
351.09	98.9097705
351.09	81.386046
351.09	80.836167333333
351.09	72.967594833333
351.09	76.505680166667
351.09	61.261005333333
351.09	58.224974916667
351.09	74.964964666667
351.09	77.149902
351.09	64.382665333333
351.09	57.010153
351.09	74.328020333333
351.09	66.590610333333
351.09	88.80366
351.09	84.449242
351.09	70.965019666667
351.09	68.404001833333
351.09	55.551744833333
351.09	64.6208665
351.09	53.486998666667
351.09	62.800909333333
351.09	56.618042833333
351.09	71.489449333333
351.09	78.040568833333
351.09	83.310080833333
351.09	83.449353833333
351.09	74.67466625
351.09	69.647718166667
351.09	93.626218333333
351.09	80.717125166667
351.09	62.7122865
351.09	60.303907333333
351.09	64.2254355
351.09	56.068596833333
351.09	61.675187
351.09	51.026817333333
351.09	85.2787461
351.09	101.0299455
351.09	77.091088
351.09	70.431392833333
351.09	71.595294166667
351.09	75.180608666667
351.09	92.920914333333
351.09	70.9309585
351.09	65.565976666667
351.09	58.1758345
351.09	76.752361166667
351.09	57.8993495
351.09	64.9627815
351.09	63.934165533333
351.09	59.423417666667
351.09	79.172474166667
351.09	95.930975166667
351.09	70.592587
351.09	73.6052555
351.09	69.2960955
351.09	60.827241666667
351.09	53.875152
351.09	56.651841666667
351.09	83.273307666667
351.09	102.01772483333
351.09	97.2767755
351.09	72.960633833333
351.09	67.358651833333
351.09	78.110858333333
351.09	75.7852775
351.09	93.12521255
351.09	74.848632333333
351.09	57.7142375
351.09	57.849584683333
351.09	63.804296
351.09	48.518872868333
351.09	65.02042635
351.09	65.462667333333
351.09	51.262777666667
351.09	43.892435166667
351.09	49.665207
351.09	79.875619073167
351.09	52.0718112
351.09	62.717413
351.09	55.179282833333
351.09	56.127011531667
351.09	67.826071
351.09	57.476776833333
351.09	55.037492633333
351.09	61.29351955
351.09	55.9338975
351.09	66.222079
355.232	64.482908833333
355.232	54.324575333333
355.232	46.605541233333
355.232	67.037374
355.232	54.611954666667
355.232	59.971885016667
355.232	84.371460683333
355.232	84.62691035
355.232	94.105394666667
355.232	84.5312695
355.232	77.1621235
355.232	101.88801116667
355.232	106.26079233333
355.232	81.347997666667
355.232	82.787401548333
355.232	70.567850833333
355.232	54.526037833333
355.232	45.429607616667
355.232	49.907835666667
355.232	49.5297843
355.232	67.962498833333
355.232	62.995306516667
355.232	48.000969716667
355.232	52.526472
355.232	60.940611166667
355.232	57.66448495
355.232	48.126008083333
355.232	47.799689333333
355.232	47.688908833333
355.232	47.01605665
355.232	55.287637166667
355.232	64.228132166667
355.232	70.826454333333
355.232	74.843177333333
355.232	56.725952
355.232	66.799993166667
355.232	70.399584333333
355.232	78.8774055
355.232	71.350570433333
355.232	89.567389166667
355.232	77.501860166667
355.232	87.1235695
355.232	74.843435
355.232	78.181799833333
355.232	73.274403166667
355.232	95.069951666667
355.232	107.147558
355.232	78.070173033333
355.232	68.478604
355.232	48.761145516667
355.232	54.776893016667
355.232	73.699931583333
355.232	81.6637995
355.232	116.78680833333
355.232	105.19625216667
355.232	104.54255983333
355.232	115.14430133333
355.232	90.892391666667
355.232	78.467697666667
355.232	70.976940833333
355.232	59.651063333333
355.232	69.54861705
355.232	68.98775605
355.232	50.813319833333
355.232	56.677025666667
355.232	60.9241761
355.232	78.571689775
355.232	78.006435216667
355.232	87.851996833333
355.232	64.221805833333
355.232	89.343321166667
355.232	72.699981666667
355.232	76.566542333333
355.232	83.9431337
355.232	89.174052833333
355.232	57.764275685
355.232	61.478044333333
355.232	72.967251866667
355.232	78.276877166667
355.232	78.305373666667
356.702	79.915282
356.702	70.1893428555
356.702	89.871464333333
356.702	117.93038966667
356.702	79.213272333333
356.702	85.924125473333
356.702	86.54478405
356.702	72.780572
363.301	72.063204016667
363.301	64.5061675
363.301	54.570704
363.301	90.942018666667
363.301	65.744535731667
363.301	60.5927809
363.301	81.762945188333
363.301	61.124183566667
363.301	45.174234666667
363.301	45.493963841667
363.301	41.391103761667
363.301	42.450695101667
363.301	50.235284201667
363.301	72.288817583333
363.301	71.175654483333
363.301	77.95892275
363.301	80.615813473333
363.301	85.398742383333
363.301	82.862297071667
363.301	78.671731333333
363.301	67.884004518333
363.301	79.113391666667
370.491	73.303442911667
370.491	64.85509139
370.491	56.201916388333
370.491	69.169800833333
370.491	62.131814902
370.491	44.954235633333
370.491	59.811632233333
370.491	48.214078666667
370.491	51.567633665
370.491	39.574587266667
370.491	46.192297355
370.491	51.169599166667
370.491	51.174945483333
370.491	44.081017188333
370.491	51.706825233333
370.491	71.036481033333
370.491	81.543515473333
370.491	61.551408571667
370.491	64.389056163333
370.491	66.893218
370.491	69.26995733
370.491	66.873654455
370.491	56.480226566667
370.491	59.046316691667
370.491	42.367918448333
370.491	51.613739833333
370.491	45.870103436667
370.491	53.605149816667
370.491	55.934595541667
370.491	45.122281848133
370.491	47.531888848333
370.491	79.523006666667
370.491	66.447906133333
370.491	72.491977303833
370.491	54.384474688333
370.491	74.532091783333
370.491	69.090989513333
370.491	63.076414683333
370.491	63.560539733333
370.491	65.346784816667
370.491	61.989230275
370.491	71.739706283333
